Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std
7848,True,16,4,14,1.0,14,17,0.8,4,0,1,False,0,0.65,0.3759432581299116
7849,True,15,3,14,1.0,14,65,0.01,12,1,8,False,0,0.5466666666666667,0.4437931736207543
7850,True,16,3,34,0.4,-36,0,0.75,-37,0,1,False,0,0.31249999999999994,0.3263433774416144
7851,True,16,2,29,1.0,29,111,0.4,-39,0,1,False,0,0.30000000000000004,0.3502380143083653
7852,True,16,5,-6,1.0,-6,-1,0.05,-14,0,1,False,0,0.1875,0.2578759391645525
7853,True,17,5,53,0.05,25,55,0.6,-22,1,6,True,0,0.3764705882352941,0.3152963125472329
7854,True,15,5,68,0.2,13,52,0.6,-22,0,1,False,0,0.30666666666666664,0.2711527420547495
7855,True,18,4,34,0.5,-12,38,0.1,18,0,1,False,1,0.7444444444444444,0.3129033344853105
7856,True,16,3,28,0.8,15,38,0.05,30,2,7,False,0,0.9125,0.17841898254763516
7857,True,15,3,14,0.6,-39,-9,0.75,-9,0,1,False,0,0.3333333333333333,0.3086066999241838
7858,True,15,5,1,1.0,1,5,0.99,-22,1,6,False,0,0.8666666666666667,0.2581988897471611
7859,True,15,5,15,1.0,15,8,0.25,8,1,6,False,0,0.17333333333333334,0.29146591730832083
7860,True,17,4,4,1.0,4,106,0.25,-44,0,1,False,0,0.2705882352941177,0.3157623827388899
7861,True,16,3,20,1.0,20,63,0.25,20,0,1,False,0,0.7625,0.38100743649785457
7862,True,15,5,63,0.25,3,93,0.2,-4,0,1,True,0,0.52,0.22424476423255524
7863,True,17,4,10,1.0,10,61,0.1,-1,1,2,False,0,0.34117647058823536,0.3518856766220596
7864,True,18,4,-1,1.0,-1,42,0.2,-2,0,1,False,0,0.6999999999999998,0.29305691075485063
7865,True,16,2,23,1.0,23,44,0.6,-3,0,1,False,0,0.625,0.34156502553198664
7866,True,15,2,3,1.0,3,4,0.99,-18,3,5,False,0,0.6933333333333332,0.3369329451445933
7867,True,15,5,28,1.0,28,84,0.4,-11,3,3,False,0,0.33333333333333337,0.2794552524023088
7868,True,20,4,9,1.0,9,15,0.4,14,0,1,False,0,0.9,0.2294157338705617
7869,True,16,3,24,1.0,24,28,0.95,-9,1,6,False,0,0.6499999999999999,0.3759432581299116
7870,True,17,2,16,0.99,-39,31,0.1,9,1,4,True,0,0.5411764705882354,0.3589199484728659
7871,True,15,5,21,0.6,-9,0,0.99,-18,0,1,False,0,0.4266666666666667,0.3534860406754147
7872,True,15,2,8,1.0,8,19,0.6,-11,0,1,False,0,0.3066666666666667,0.3692979181920098
7873,True,15,5,-4,1.0,-4,75,0.2,-16,0,1,False,0,0.5066666666666667,0.3195234546871921
7874,True,16,3,-3,1.0,-3,2,0.05,-5,0,1,False,0,0.3375,0.3556683848755748
7875,True,15,3,21,1.0,21,21,1.0,21,1,2,True,0,0.6,0.4208834246473209
7876,True,18,4,22,1.0,22,17,0.6,10,0,1,False,0,0.06666666666666668,0.1533929977694741
7877,True,17,5,11,1.0,11,40,0.4,-20,1,6,False,0,0.3882352941176471,0.4029304421069108
7878,True,15,2,21,1.0,21,54,0.6,-24,0,1,False,0,0.56,0.3641035959331198
7879,True,19,5,28,1.0,28,33,0.01,30,1,4,False,0,0.8947368421052632,0.24375234291871445
7880,True,18,5,22,1.0,22,22,0.01,18,0,1,False,0,0.04444444444444445,0.10966377611066323
7881,True,15,4,26,1.0,26,41,0.2,27,1,8,False,0,0.7466666666666667,0.3335237551331168
7882,True,15,5,73,0.25,-35,-1,0.5,-22,1,6,False,0,0.5333333333333333,0.4117326918327103
7883,True,17,5,6,1.0,6,35,0.1,0,0,1,False,0,0.17647058823529413,0.3307744922237541
7884,True,30,5,10,1.0,10,26,0.75,-30,0,1,False,0,0.4866666666666665,0.3266690124241369
7885,True,15,3,28,1.0,28,48,0.6,5,1,6,False,0,0.4266666666666666,0.29146591730832083
7886,True,16,2,67,0.25,-25,16,0.2,5,1,2,False,0,0.7375,0.35566838487557473
7887,True,15,4,6,0.4,-4,0,1.0,0,3,2,False,0,0.5199999999999999,0.3529467786670229
7888,True,18,5,32,0.5,26,50,0.75,-14,0,1,False,1,0.4555555555555555,0.36173149324134657
7889,True,17,5,31,0.05,15,33,0.6,-6,1,6,False,0,0.4941176470588236,0.3399826985217301
7890,True,16,2,-3,1.0,-3,5,0.05,-2,0,1,False,0,0.9625,0.08062257748298547
7891,True,18,2,19,1.0,19,28,0.75,16,0,1,False,0,0.8777777777777778,0.21843172457464505
7892,True,16,4,52,0.25,-27,-7,1.0,-7,0,1,False,0,0.4375000000000001,0.4080441152620633
7893,True,15,2,17,1.0,17,18,0.8,-14,0,1,False,0,0.26666666666666666,0.34364987719368983
7894,True,15,3,39,0.5,-3,59,0.25,2,0,1,True,0,0.7066666666666668,0.2914659173083209
7895,True,18,5,6,1.0,6,16,0.8,-34,2,3,False,0,0.6555555555555554,0.4047108222832725
7896,True,18,5,0,1.0,0,63,0.01,-6,0,1,False,0,0.5111111111111112,0.4241099869677105
7897,True,15,3,9,1.0,9,106,0.01,4,0,1,False,0,0.4,0.34641016151377546
7898,True,19,3,27,1.0,27,30,0.95,26,1,4,False,0,0.736842105263158,0.3593366207576732
7899,True,19,4,19,1.0,19,51,0.6,-24,0,1,False,0,0.2947368421052632,0.2857226398110321
7900,True,15,4,-7,1.0,-7,9,0.2,-13,0,1,False,0,0.3466666666666667,0.30674947122242624
7901,True,18,4,12,1.0,12,55,0.01,11,1,4,False,0,0.6222222222222222,0.41096093353126506
7902,True,15,5,-9,1.0,-9,-9,1.0,-9,2,7,False,0,0.52,0.4329302154257328
7903,True,15,2,5,1.0,5,53,0.1,0,0,1,True,0,0.5600000000000002,0.3480558247506528
7904,True,15,2,51,0.1,8,25,0.75,-13,1,2,False,-1,0.48,0.3913347124174613
7905,True,16,4,-8,1.0,-8,-7,0.6,-22,0,1,False,0,0.2125,0.3612478373637688
7906,True,17,4,-1,1.0,-1,22,0.05,2,2,2,False,0,0.9529411764705882,0.15048939771136505
7907,True,15,5,26,0.2,6,19,0.01,16,1,8,True,0,0.64,0.3718678720805473
7908,True,15,2,25,1.0,25,44,0.8,-20,1,2,False,0,0.7066666666666667,0.3283436063174123
7909,True,16,5,18,0.05,9,33,0.5,-28,3,3,False,0,0.325,0.34156502553198664
7910,True,16,4,-8,1.0,-8,-3,0.75,-29,0,1,False,0,0.675,0.3415650255319866
7911,True,17,5,28,1.0,28,68,0.4,4,0,1,False,0,0.5058823529411764,0.3543843045256345
7912,True,15,4,3,1.0,3,22,0.1,1,0,1,False,0,0.4000000000000001,0.31167748898959186
7913,True,15,3,14,1.0,14,43,0.25,8,0,1,True,0,0.6933333333333334,0.2604026186687142
7914,True,18,2,19,1.0,19,24,0.5,5,0,1,True,0,0.5555555555555555,0.3329409455182921
7915,True,17,5,8,1.0,8,73,0.1,1,1,4,False,0,0.4470588235294118,0.35727728562494626
7916,True,16,4,95,0.25,-8,50,0.4,-5,0,1,False,-1,0.7125,0.26299556396765833
7917,True,18,2,25,1.0,25,50,0.4,8,1,2,False,0,0.5666666666666668,0.42426406871192857
7918,True,17,4,13,1.0,13,60,0.1,12,2,3,False,0,0.7529411764705882,0.30437979371753543
7919,True,16,5,4,0.95,-18,0,0.95,-42,0,1,False,0,0.125,0.26204325342711393
7920,True,16,3,7,1.0,7,7,0.1,3,0,1,False,0,0.05,0.0894427190999916
7921,True,15,4,15,1.0,15,52,0.01,17,1,2,False,0,0.8266666666666667,0.3534860406754147
7922,True,32,5,-10,1.0,-10,-8,0.8,-28,2,4,False,0,0.56875,0.4099075426829653
7923,True,16,4,-5,1.0,-5,12,0.05,-4,2,7,False,0,0.875,0.161245154965971
7924,True,16,2,32,0.6,-38,9,0.05,3,1,6,False,0,0.6124999999999999,0.4096746676734275
7925,True,16,2,-3,1.0,-3,19,0.5,-28,2,6,False,0,0.6375000000000001,0.3283798613394758
7926,True,19,3,30,1.0,30,25,0.75,24,0,1,False,0,0.11578947368421055,0.2432720422689537
7927,True,18,5,32,0.1,26,44,0.75,-32,0,1,False,0,0.3555555555555556,0.385352737146298
7928,True,18,5,18,0.99,3,46,0.2,-1,1,8,False,0,0.2444444444444445,0.3329409455182922
7929,True,16,2,26,0.75,21,22,0.75,19,1,4,False,0,0.15,0.3055050463303893
7930,True,16,3,26,0.2,1,7,0.25,0,3,4,False,0,0.17500000000000002,0.29097537123726924
7931,True,16,2,-4,1.0,-4,55,0.1,-11,0,1,False,0,0.5125,0.3862210075418822
7932,True,16,2,18,0.4,-27,30,0.5,-38,0,1,True,1,0.4125,0.32223180062391943
7933,True,19,3,19,1.0,19,27,0.6,10,0,1,False,0,0.5052631578947371,0.4235743201356316
7934,True,16,2,-8,1.0,-8,-4,0.1,-13,3,4,False,0,0.2750000000000001,0.26204325342711393
7935,True,16,5,29,1.0,29,34,0.4,23,0,1,False,0,0.3250000000000001,0.37148351242013417
7936,True,16,5,-5,1.0,-5,15,0.25,-19,1,4,True,0,0.675,0.3255764119219941
7937,True,17,2,8,0.6,-5,27,0.1,-4,1,8,False,0,0.4117647058823529,0.3351909025860794
7938,True,18,5,18,1.0,18,45,0.5,-18,0,1,True,0,0.2555555555555556,0.2974840029751916
7939,True,16,2,-1,1.0,-1,-6,0.99,-21,0,1,True,0,0.05,0.11547005383792515
7940,True,16,2,-7,1.0,-7,79,0.1,-12,0,1,False,0,0.575,0.42504901678120216
7941,True,15,4,21,1.0,21,37,0.8,-11,0,1,False,0,0.28,0.31892677171144745
7942,True,18,3,8,1.0,8,32,0.05,12,1,8,False,0,0.6888888888888891,0.3771236166328253
7943,True,16,5,81,0.1,12,90,0.4,-27,0,1,False,0,0.3625,0.3879432948254165
7944,True,17,5,-1,1.0,-1,104,0.1,-8,0,1,False,0,0.3647058823529412,0.4859799075972538
7945,True,17,5,18,0.1,-12,15,0.6,-19,0,1,False,0,0.8470588235294118,0.2695311833972637
7946,True,18,3,24,0.4,-21,1,0.6,-2,0,1,False,0,0.30000000000000004,0.37100816544050536
7947,True,16,2,20,1.0,20,18,0.75,-16,2,5,False,0,0.15000000000000002,0.2683281572999748
7948,True,32,5,3,1.0,3,47,0.25,-7,0,1,False,0,0.5249999999999999,0.4332919748666838
7949,True,16,2,6,0.95,-14,7,0.25,-2,0,1,False,0,0.1875,0.3138470965295043
7950,True,17,2,-2,0.25,-2,60,0.01,-7,0,1,False,0,0.4588235294117648,0.4345382945285314
7951,True,16,4,12,0.75,7,97,0.05,6,0,1,False,0,0.3125,0.3575378767813745
7952,True,17,2,-2,0.8,-32,-13,0.95,-23,0,1,False,-1,0.12941176470588234,0.18629514849544845
7953,True,16,2,61,0.1,22,25,0.6,18,2,2,False,0,0.325,0.3492849839314596
7954,True,17,5,-2,1.0,-2,40,0.4,-24,2,2,False,0,0.6235294117647059,0.3929526239966879
7955,True,19,4,16,1.0,16,42,0.05,13,1,4,True,0,0.7368421052631579,0.3593366207576732
7956,True,17,5,28,1.0,28,40,0.6,17,0,1,False,0,0.6235294117647059,0.290537028114976
7957,True,17,5,31,0.5,23,34,0.01,32,0,1,False,1,0.8941176470588235,0.2357715743980127
7958,True,19,5,64,0.2,-29,-14,0.75,-21,0,1,True,0,0.2736842105263157,0.2684153192828811
7959,True,31,2,105,0.25,2,28,0.8,2,2,3,False,0,0.4451612903225806,0.3529293693998081
7960,True,17,3,24,1.0,24,22,0.8,-2,1,6,False,0,0.18823529411764706,0.34978985287808245
7961,True,33,2,40,0.05,9,26,0.5,0,0,1,False,-1,0.4636363636363636,0.3100586454791474
7962,True,16,4,-8,1.0,-8,63,0.1,-11,0,1,False,0,0.7000000000000001,0.3577708763999663
7963,True,15,5,8,1.0,8,14,0.5,11,1,8,False,0,0.8266666666666667,0.2914659173083209
7964,True,16,5,-10,1.0,-10,7,0.8,-47,0,1,False,0,0.7625,0.311715682420161
7965,True,18,4,79,0.05,24,28,0.2,27,1,8,False,-1,0.6555555555555554,0.4104835344153816
7966,True,20,4,7,1.0,7,18,0.25,-2,0,1,True,0,0.28,0.3860733499983486
7967,True,17,4,7,1.0,7,7,0.99,-32,0,1,False,0,0.21176470588235294,0.34256815552013964
7968,True,16,3,10,1.0,10,87,0.05,5,3,3,False,0,0.6125,0.3964425136973413
7969,True,16,5,23,1.0,23,52,0.5,-11,3,2,False,0,0.3125000000000001,0.2418677324489565
7970,True,16,5,56,0.5,4,80,0.4,-7,0,1,False,-1,0.3,0.3346640106136303
7971,True,15,3,13,1.0,13,46,0.2,4,1,6,False,0,0.4533333333333333,0.39617216074881
7972,True,17,5,20,1.0,20,29,0.95,-14,0,1,True,0,0.3647058823529412,0.3101233151316348
7973,True,17,4,-4,1.0,-4,17,0.6,-29,3,2,True,0,0.9176470588235296,0.17405205441780575
7974,True,15,2,34,0.5,18,75,0.2,0,1,4,False,0,0.2266666666666667,0.31045281828476345
7975,True,15,5,-8,1.0,-8,27,0.1,-24,1,8,False,0,0.4933333333333334,0.3769552202785341
7976,True,15,2,48,0.4,-19,39,0.25,0,2,7,False,-1,0.7333333333333332,0.34364987719368983
7977,True,15,2,10,1.0,10,37,0.1,5,0,1,True,0,0.7333333333333333,0.3086066999241838
7978,True,15,3,78,0.25,9,40,0.1,18,0,1,False,0,0.4133333333333333,0.3888934240098375
7979,True,16,2,-9,1.0,-9,99,0.2,-43,0,1,True,0,0.7875000000000001,0.2872281323269014
7980,True,18,4,26,0.9,-21,22,0.2,22,3,4,False,0,0.5666666666666667,0.4130232866245167
7981,True,15,2,4,0.5,-22,4,0.2,-24,1,4,True,0,0.4533333333333334,0.3661901665736508
7982,True,15,3,17,1.0,17,98,0.25,-18,1,4,False,0,0.4000000000000001,0.3779644730092272
7983,True,15,4,25,0.05,14,46,0.5,-24,0,1,False,0,0.16000000000000006,0.2947153590452029
7984,True,15,5,23,1.0,23,59,0.2,20,3,4,False,0,0.76,0.4084815085865489
7985,True,15,4,7,0.9,-7,24,0.4,5,0,1,True,0,0.92,0.21111946516469904
7986,True,16,4,33,0.05,-6,-4,1.0,-4,0,1,False,0,0.3625,0.3947573094109004
7987,True,15,4,27,1.0,27,40,0.9,33,0,1,False,0,0.8800000000000001,0.1820517979665599
7988,True,15,5,14,0.01,5,5,0.8,-4,0,1,False,0,0.10666666666666667,0.198086080374405
7989,True,16,4,-5,1.0,-5,37,0.2,-17,0,1,False,0,0.5750000000000001,0.32557641192199416
7990,True,17,3,17,0.4,-11,6,0.6,-12,0,1,False,0,0.4117647058823529,0.4029304421069108
7991,True,15,5,7,1.0,7,38,0.2,3,1,2,True,0,0.7066666666666667,0.3614784456460256
7992,True,17,2,56,0.05,-10,-1,0.25,-10,0,1,False,-1,0.2,0.2828427124746189
7993,True,16,4,14,1.0,14,21,0.75,-26,0,1,False,0,0.1875,0.23629078131263045
7994,True,16,4,14,1.0,14,15,0.95,-18,1,6,False,0,0.4750000000000002,0.3568379650952703
7995,True,17,3,22,1.0,22,32,0.9,15,1,2,False,0,0.7411764705882353,0.31436209919735025
7996,True,15,4,100,0.01,20,14,0.95,-1,0,1,False,0,0.06666666666666668,0.14474937289114914
7997,True,17,5,2,1.0,2,41,0.5,-39,0,1,False,0,0.5294117647058824,0.3933266865506855
7998,True,15,5,28,0.25,21,17,0.25,17,1,4,False,0,0.04,0.15491933384829668
7999,True,17,2,-9,1.0,-9,39,0.05,-14,0,1,False,0,0.6352941176470589,0.4076474832354976
8000,True,18,5,-3,1.0,-3,5,0.75,-29,1,8,False,0,0.8444444444444446,0.2705598166378093
8001,True,20,2,0,1.0,0,69,0.01,5,0,1,False,0,0.93,0.16254554017744982
8002,True,15,3,31,0.4,-31,-4,0.99,-8,1,2,False,0,0.37333333333333335,0.2914659173083209
8003,True,18,2,-5,1.0,-5,4,0.4,-4,0,1,False,0,0.8777777777777778,0.21843172457464505
8004,True,17,3,23,0.8,-1,23,0.99,-17,2,4,False,0,0.5411764705882353,0.4287464628562721
8005,True,16,2,16,1.0,16,16,0.05,14,0,1,False,0,0.2,0.2422120283277993
8006,True,16,2,-4,1.0,-4,-3,0.95,-12,2,3,True,0,0.35,0.33862466931200785
8007,True,17,2,8,1.0,8,66,0.01,0,1,6,False,0,0.2941176470588236,0.3543843045256345
8008,True,15,3,10,0.05,1,97,0.1,-7,2,6,False,1,0.5466666666666666,0.3661901665736507
8009,True,15,5,74,0.5,-40,13,0.9,-13,1,8,False,0,0.56,0.2746426249302381
8010,True,17,3,24,1.0,24,60,0.5,3,0,1,True,0,0.4235294117647059,0.3455600739464593
8011,True,16,3,22,1.0,22,37,0.8,8,0,1,False,0,0.7625000000000001,0.284897642437888
8012,True,15,5,11,1.0,11,24,0.8,-30,0,1,False,0,0.4800000000000001,0.4459340117743239
8013,True,15,5,63,0.5,-15,26,0.75,6,0,1,False,0,0.52,0.3363671463488329
8014,True,17,3,29,1.0,29,24,0.4,14,1,2,False,0,0.09411764705882353,0.21351401662213573
8015,True,16,3,8,1.0,8,13,0.8,-33,3,2,False,0,0.4500000000000001,0.3306559138036599
8016,True,15,5,8,1.0,8,41,0.05,1,0,1,False,0,0.4133333333333333,0.4033195589934447
8017,True,20,2,14,1.0,14,108,0.1,6,0,1,False,0,0.61,0.41282084810675307
8018,True,15,4,9,1.0,9,77,0.25,-13,0,1,False,0,0.3066666666666667,0.3369329451445934
8019,True,15,2,2,1.0,2,10,0.4,-15,1,2,False,0,0.32,0.35294677866702306
8020,True,18,2,9,1.0,9,25,0.5,0,0,1,False,0,0.6666666666666665,0.3757345746510898
8021,True,20,3,2,1.0,2,8,0.5,-6,0,1,False,0,0.28,0.4020997519600277
8022,True,16,3,64,0.25,0,65,0.25,6,2,5,False,0,0.675,0.3415650255319866
8023,True,16,3,29,0.95,8,56,0.01,33,1,4,True,0,0.8,0.3011090610836324
8024,True,17,4,0,1.0,0,6,0.25,-13,1,2,False,0,0.4588235294117647,0.40475119445378377
8025,True,32,2,77,0.01,-6,0,0.9,-10,0,1,False,0,0.475,0.35469205180396024
8026,True,19,5,6,1.0,6,37,0.05,-5,1,4,True,0,0.4842105263157896,0.3905312021888148
8027,True,17,5,14,0.99,9,80,0.2,4,3,2,False,0,0.4941176470588236,0.4130232866245167
8028,True,18,2,42,0.2,14,27,0.05,20,0,1,False,0,0.5666666666666667,0.4186814035123352
8029,True,17,5,23,1.0,23,26,0.05,24,0,1,False,0,0.8588235294117647,0.3063062673400019
8030,True,18,2,29,0.6,19,41,0.6,-4,1,4,False,0,0.43333333333333335,0.37100816544050536
8031,True,32,2,3,1.0,3,14,0.8,-33,0,1,False,0,0.5375,0.3230399955263704
8032,True,17,2,99,0.01,8,39,0.5,-10,3,5,True,0,0.4235294117647058,0.3733788487660789
8033,True,17,4,4,1.0,4,38,0.6,-25,0,1,True,0,0.3294117647058824,0.31576238273888985
8034,True,17,5,36,0.2,0,59,0.05,3,2,4,False,0,0.6705882352941176,0.35313720046596786
8035,True,17,4,72,0.4,-18,70,0.4,-10,1,8,False,-1,0.588235294117647,0.3706115772294095
8036,True,19,2,0,1.0,0,0,0.9,-30,2,5,False,0,0.4526315789473684,0.3991218430680475
8037,True,18,4,34,0.4,-14,42,0.4,-21,0,1,False,0,0.41111111111111104,0.3595567350942463
8038,True,17,5,1,1.0,1,5,0.8,-10,0,1,False,0,0.5411764705882354,0.37924072752246
8039,True,16,5,23,0.4,-4,42,0.5,-29,0,1,False,1,0.4625,0.4047633053197057
8040,True,16,2,16,0.01,0,21,0.75,-8,3,5,False,0,0.6749999999999999,0.3255764119219941
8041,True,18,5,21,1.0,21,48,0.01,26,1,2,False,0,0.8,0.3940737464575112
8042,True,16,4,24,0.6,12,39,0.1,19,3,4,True,0,0.675,0.3568379650952703
8043,True,18,5,31,0.99,-42,30,1.0,30,1,4,False,0,0.6666666666666667,0.4228753118967395
8044,True,18,4,4,1.0,4,23,0.25,-7,2,3,False,0,0.3111111111111111,0.38331201986784
8045,True,16,2,7,1.0,7,34,0.5,-26,2,3,True,0,0.6375,0.3364025366531392
8046,True,16,4,-10,1.0,-10,9,0.2,-14,1,4,True,0,0.75,0.3055050463303893
8047,True,16,2,46,0.1,-14,-5,0.4,-27,0,1,False,0,0.225,0.2909753712372693
8048,True,17,5,-6,0.9,-16,-7,1.0,-7,0,1,False,0,0.6000000000000001,0.4415880433163923
8049,True,15,4,22,1.0,22,60,0.25,3,0,1,False,0,0.24,0.2529822128134704
8050,True,18,3,25,1.0,25,73,0.4,11,0,1,False,0,0.6333333333333333,0.3378130356555584
8051,True,19,2,37,0.2,-13,-3,0.2,-8,1,2,False,0,0.3368421052631579,0.37743362376830863
8052,True,16,5,34,0.5,16,98,0.1,16,0,1,True,-1,0.6875,0.4193248541803041
8053,True,16,4,19,1.0,19,13,0.1,11,0,1,False,0,0.17500000000000002,0.21756225162774293
8054,True,16,4,28,1.0,28,24,0.8,-6,3,4,False,0,0.275,0.3714835124201342
8055,True,15,3,-3,1.0,-3,60,0.1,-21,3,3,True,0,0.5733333333333334,0.3534860406754147
8056,True,17,2,25,1.0,25,29,0.05,22,0,1,False,0,0.18823529411764706,0.3120143284794315
8057,True,16,2,20,0.75,15,14,0.99,-2,1,6,True,-1,0.1625,0.2093641166325628
8058,True,17,5,-3,0.05,-9,83,0.1,-19,0,1,False,0,0.4705882352941176,0.3804022638641116
8059,True,17,2,103,0.4,-37,23,0.01,17,0,1,False,0,0.6235294117647058,0.3455600739464592
8060,True,18,2,-5,1.0,-5,93,0.01,-6,0,1,False,0,0.5777777777777777,0.3993458703717951
8061,True,17,3,14,1.0,14,14,1.0,14,2,7,False,0,0.5058823529411764,0.4588989379962843
8062,True,17,5,41,0.1,-5,1,0.8,-4,0,1,False,1,0.6,0.4301162633521314
8063,True,16,3,74,0.25,6,34,0.75,23,1,4,True,0,0.7625,0.284897642437888
8064,True,17,2,12,0.5,-20,59,0.01,-13,0,1,False,-1,0.17647058823529413,0.290537028114976
8065,True,15,4,5,0.95,-13,0,0.05,0,2,4,False,0,0.09333333333333332,0.2604026186687143
8066,True,15,3,22,1.0,22,34,0.6,32,0,1,False,0,0.8666666666666668,0.1951800145897066
8067,True,16,4,15,1.0,15,89,0.1,3,3,3,False,0,0.475,0.4187282332651256
8068,True,16,5,26,1.0,26,26,1.0,26,1,4,False,0,0.35000000000000003,0.38987177379235854
8069,True,16,4,51,0.05,12,18,0.2,1,0,1,False,0,0.0625,0.12041594578792295
8070,True,15,3,24,1.0,24,71,0.05,29,2,2,False,0,0.9466666666666668,0.15976172734359606
8071,True,16,4,-8,1.0,-8,8,0.01,-10,0,1,False,0,0.375,0.4057914078275521
8072,True,15,5,-7,1.0,-7,-1,0.5,-15,0,1,False,0,0.48,0.3687817782917155
8073,True,16,4,35,0.8,-5,65,0.4,18,0,1,True,1,0.7124999999999999,0.35753787678137444
8074,True,15,3,9,1.0,9,81,0.2,-8,1,6,False,0,0.4933333333333334,0.43336996182191
8075,True,16,5,-9,1.0,-9,34,0.25,-20,0,1,False,0,0.7000000000000001,0.2828427124746189
8076,True,18,2,8,1.0,8,48,0.4,-18,1,8,False,0,0.3333333333333333,0.3497898528780825
8077,True,16,4,39,0.1,-14,-11,0.95,-24,1,2,False,0,0.2375,0.28489764243788795
8078,True,18,4,15,1.0,15,115,0.1,3,3,4,False,0,0.43333333333333335,0.4130232866245167
8079,True,15,3,69,0.5,-39,59,0.1,7,0,1,True,0,0.7733333333333333,0.31045281828476345
8080,True,16,5,28,1.0,28,31,0.05,25,0,1,False,0,0.3,0.39327683210007003
8081,True,16,5,10,1.0,10,46,0.6,-42,0,1,False,0,0.3375,0.2604483314082341
8082,True,17,4,28,0.2,-7,-2,0.95,-25,0,1,False,0,0.34117647058823536,0.3589199484728659
8083,True,16,2,2,1.0,2,4,0.9,-13,2,7,False,0,0.4875,0.4318564576337837
8084,True,15,2,13,1.0,13,53,0.25,-1,2,2,True,0,0.5599999999999999,0.4154171741411621
8085,True,18,2,22,0.99,-22,27,0.05,13,0,1,True,0,0.5222222222222221,0.4008161608159554
8086,True,17,2,1,1.0,1,49,0.25,-16,1,8,False,0,0.4,0.3872983346207417
8087,True,16,5,17,0.2,12,20,0.6,1,0,1,False,0,0.4125,0.4031128874149275
8088,True,16,2,17,1.0,17,41,0.75,-29,3,5,False,0,0.625,0.3642343567906063
8089,True,16,2,54,0.05,14,21,0.75,-10,0,1,False,-1,0.3125,0.3263433774416144
8090,True,16,3,17,1.0,17,19,0.5,12,0,1,False,0,0.375,0.41231056256176596
8091,True,16,3,-5,0.95,-25,36,0.25,-11,0,1,False,0,0.55,0.322490309931942
8092,True,16,4,5,1.0,5,6,0.8,-11,0,1,False,0,0.275,0.37148351242013417
8093,True,15,5,8,1.0,8,64,0.6,-45,0,1,False,0,0.4266666666666668,0.3844600418893019
8094,True,16,2,4,1.0,4,114,0.25,-32,0,1,False,0,0.3125,0.34229616805723473
8095,True,15,3,9,1.0,9,26,0.2,13,0,1,False,0,0.8933333333333333,0.1486446705914413
8096,True,17,2,22,1.0,22,51,0.6,-22,0,1,False,0,0.3764705882352941,0.4235702594681103
8097,True,15,4,23,0.6,-12,9,1.0,9,0,1,False,0,0.4533333333333333,0.4033195589934446
8098,True,16,5,21,1.0,21,36,0.25,9,0,1,False,0,0.2625,0.32429410519876345
8099,True,16,5,22,1.0,22,29,0.4,22,0,1,False,0,0.8,0.3098386676965933
8100,True,17,3,3,1.0,3,43,0.01,4,1,6,True,0,0.8941176470588236,0.2461467759165609
8101,True,17,4,18,1.0,18,104,0.2,-13,1,2,False,0,0.4117647058823529,0.4270280332442714
8102,True,16,5,2,0.4,-5,95,0.2,-41,0,1,False,0,0.4625,0.35566838487557473
8103,True,16,3,15,1.0,15,36,0.4,5,2,2,False,0,0.6124999999999999,0.29636688973860315
8104,True,15,3,14,1.0,14,56,0.5,-17,0,1,True,0,0.5466666666666667,0.39617216074881
8105,True,15,5,-2,1.0,-2,51,0.25,-19,1,6,False,0,0.7066666666666667,0.3692979181920098
8106,True,16,5,30,1.0,30,74,0.4,-1,0,1,True,0,0.3875,0.3685557397915997
8107,True,15,4,12,0.1,-1,86,0.1,-5,2,5,False,1,0.6266666666666667,0.376955220278534
8108,True,16,2,11,1.0,11,14,0.95,11,1,6,False,0,0.875,0.2408318915758459
8109,True,16,4,20,0.01,7,38,0.6,-20,0,1,False,-1,0.4125,0.35378901433858384
8110,True,16,2,14,1.0,14,21,0.4,0,0,1,False,0,0.35000000000000003,0.35402448126271346
8111,True,17,4,-8,1.0,-8,65,0.2,-25,0,1,False,0,0.7647058823529411,0.3101233151316349
8112,True,16,5,10,0.75,6,103,0.2,4,1,2,False,0,0.5499999999999999,0.3966526608171605
8113,True,16,5,6,1.0,6,27,0.5,-7,0,1,False,0,0.6499999999999999,0.4033195589934446
8114,True,18,4,20,0.8,-21,52,0.05,11,0,1,False,0,0.8222222222222223,0.2556549962824568
8115,True,16,3,11,0.5,-21,49,0.2,-25,1,8,True,0,0.5625,0.36674241641784494
8116,True,16,5,9,0.4,-6,-6,0.8,-7,1,4,False,-1,0.1125,0.2418677324489565
8117,True,15,5,-4,1.0,-4,31,0.6,-48,1,2,False,0,0.7200000000000002,0.3764495792457281
8118,True,16,5,41,0.75,-3,58,0.6,10,0,1,False,0,0.6499999999999999,0.3687817782917155
8119,True,15,2,22,0.1,18,30,0.95,-10,1,6,False,-1,0.7733333333333334,0.3283436063174123
8120,True,16,4,5,1.0,5,15,0.95,-4,0,1,False,0,0.775,0.2816617356570348
8121,True,18,2,13,1.0,13,80,0.05,12,0,1,False,0,0.6666666666666666,0.4058397249567139
8122,True,16,2,18,1.0,18,96,0.1,10,1,2,True,0,0.5249999999999999,0.3642343567906063
